rank,feature,feature_name,consensus_weight,direction,p_value,p_fdr,significant,effect_size,boruta_fraction,boruta_confirmed,stability_pct,xgb_importance
407,mean_DEFENSIVE_TOUCHES_IN_LANE_LEFT_WING,DEFENSIVE_TOUCHES_IN_LANE_LEFT_WING,0.0008858029701910745,higher,0.5377628205726752,0.7978543344132024,False,0.06268831659099514,0.0,False,10.0,0.0
408,mean_MATCH_SHARE,MATCH_SHARE,0.0008858019753075649,higher,0.5886015584665909,0.8290668293035518,False,0.08556895921024359,0.0,False,4.0,0.0005831004
409,mean_BYPASSED_DEFENDERS_AT_PHASE_ATTACKING_TRANSITION,BYPASSED_DEFENDERS_AT_PHASE_ATTACKING_TRANSITION,0.000883346304121238,higher,0.8460007283966029,0.9376151132219028,False,0.016386810906473998,0.0,False,14.000000000000002,0.0007322277
410,mean_BYPASSED_DEFENDERS_TO_PACKING_ZONE_AM,BYPASSED_DEFENDERS_TO_PACKING_ZONE_AM,0.0008790597581333873,higher,0.8842382225158183,0.9567167653449837,False,0.01325517097909816,0.0,False,14.000000000000002,0.0008241569
411,mean_WON_GROUND_DUELS,WON_GROUND_DUELS,0.0008673170057138721,lower,0.6141275118780785,0.8506886068736537,False,-0.08593769456059781,0.0,False,6.0,0.0
412,mean_BALL_WIN_NUMBER_FROM_OPPONENT_PACKING_ZONE_IBWL,BALL_WIN_NUMBER_FROM_OPPONENT_PACKING_ZONE_IBWL,0.0008653440820956998,higher,0.5612120686388332,0.8102499240973154,False,0.0007215127900837334,0.0,False,10.0,0.0021558711
413,mean_BYPASSED_OPPONENTS_BY_ACTION_CLEARANCE,BYPASSED_OPPONENTS_BY_ACTION_CLEARANCE,0.0008619467307865987,lower,0.5359897377563942,0.7978543344132024,False,-0.028683339208399262,0.0,False,12.0,0.0006440704
414,mean_BYPASSED_DEFENDERS_FROM_PITCH_POSITION_OWN_BOX,BYPASSED_DEFENDERS_FROM_PITCH_POSITION_OWN_BOX,0.0008600635300870141,lower,0.7644768902934367,0.9056110854245327,False,-0.029957044136140188,0.0,False,8.0,0.0015334844
415,mean_UNSUCCESSFUL_PASSES_BY_ACTION_CHIPPED_PASS,UNSUCCESSFUL_PASSES_BY_ACTION_CHIPPED_PASS,0.0008570990497725007,lower,0.9695045332944376,0.9887662127638636,False,-0.010504913531974344,0.0,False,6.0,0.0027012273
416,mean_UNSUCCESSFUL_PASSES_FROM_PITCH_POSITION_FIRST_THIRD,UNSUCCESSFUL_PASSES_FROM_PITCH_POSITION_FIRST_THIRD,0.0008545160875459203,higher,0.7545508183138792,0.9031152281373372,False,0.03604088200366557,0.0,False,10.0,0.0008093859
417,mean_SUCCESSFUL_PASSES_FROM_LANE_RIGHT_WING,SUCCESSFUL_PASSES_FROM_LANE_RIGHT_WING,0.0008540055127364014,higher,0.5512883428538844,0.8017089847143083,False,0.003847364133663105,0.0,False,14.000000000000002,0.0010365938
418,mean_BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_IB,BALL_WIN_ADDED_TEAMMATES_FROM_OPPONENT_PACKING_ZONE_IB,0.000850768624894866,lower,0.8671392192864087,0.9488041971022214,False,-0.06148856361650077,0.0,False,8.0,0.00033335006
419,mean_BYPASSED_OPPONENTS_NUMBER_TO_PACKING_ZONE_IB,BYPASSED_OPPONENTS_NUMBER_TO_PACKING_ZONE_IB,0.0008447873864331287,lower,0.19203575757373192,0.5377001212064494,False,-0.09565823986423673,0.0,False,4.0,0.0
420,mean_BALL_LOSS_ADDED_OPPONENTS,BALL_LOSS_ADDED_OPPONENTS,0.0008401626731952747,higher,0.45968915789635234,0.7467019027777428,False,0.07774879552519183,0.0,False,2.0,0.001102717
421,mean_WON_GROUND_DUELS_IN_PITCH_POSITION_OWN_BOX,WON_GROUND_DUELS_IN_PITCH_POSITION_OWN_BOX,0.0008316078248261512,lower,0.3743600185341256,0.701058511042041,False,-0.11966809269764375,0.0,False,0.0,0.0
422,mean_NEUTRAL_PASSES_BY_ACTION_CHIPPED_PASS,NEUTRAL_PASSES_BY_ACTION_CHIPPED_PASS,0.0008270270061648789,higher,0.48723739058809346,0.7699736005774511,False,0.0248272459061332,0.0,False,12.0,0.0006021344
423,mean_SUCCESSFUL_PASSES_AT_PHASE_SECOND_BALL,SUCCESSFUL_PASSES_AT_PHASE_SECOND_BALL,0.0008240483112031368,lower,0.9324557423850789,0.9668013149725596,False,-0.01582033966234384,0.0,False,4.0,0.0028070332
424,mean_REVERSE_PLAY_NUMBER_AT_PHASE_ATTACKING_TRANSITION,REVERSE_PLAY_NUMBER_AT_PHASE_ATTACKING_TRANSITION,0.0008166075642843602,higher,0.7884625318654175,0.9152504766879972,False,0.029836596064310175,0.0,False,12.0,0.00036466855
425,mean_NEUTRAL_PASSES_FROM_PITCH_POSITION_MIDDLE_THIRD,NEUTRAL_PASSES_FROM_PITCH_POSITION_MIDDLE_THIRD,0.0008094453393910099,lower,0.0575994824629268,0.2675333616354901,False,-0.04484028416803754,0.0,False,10.0,0.00025216187
426,mean_BYPASSED_DEFENDERS_TO_LANE_LEFT_HALF_SPACE,BYPASSED_DEFENDERS_TO_LANE_LEFT_HALF_SPACE,0.0008000022890112076,higher,0.9831229147243018,0.9917091410537717,False,0.02086875586995549,0.0,False,10.0,0.0010781488
427,mean_BALL_WIN_ADDED_TEAMMATES,BALL_WIN_ADDED_TEAMMATES,0.0007929809920454356,higher,0.25087952283798853,0.5795316977557535,False,0.05693522444093852,0.0,False,2.0,0.0016158712
428,mean_SUCCESSFUL_PASSES_TO_PACKING_ZONE_IB,SUCCESSFUL_PASSES_TO_PACKING_ZONE_IB,0.0007923907193939816,lower,0.2476902783370848,0.5795316977557535,False,-0.07519980699759232,0.0,False,6.0,0.0
429,mean_UNSUCCESSFUL_PASSES_AT_PHASE_IN_POSSESSION,UNSUCCESSFUL_PASSES_AT_PHASE_IN_POSSESSION,0.0007920447966330464,higher,0.7725578388674623,0.9127194117792629,False,0.04486836844153951,0.0,False,8.0,0.000632961
430,mean_BYPASSED_OPPONENTS_BY_ACTION_CHIPPED_PASS,BYPASSED_OPPONENTS_BY_ACTION_CHIPPED_PASS,0.0007918614698460141,higher,0.6053137024267045,0.8448789441726208,False,0.06315957760908233,0.0,False,6.0,0.00043692315
431,mean_BALL_WIN_ADDED_TEAMMATES_FROM_PITCH_POSITION_OWN_BOX,BALL_WIN_ADDED_TEAMMATES_FROM_PITCH_POSITION_OWN_BOX,0.000791282936750184,higher,0.4453288582286803,0.7374262813679222,False,0.06490762379091349,0.0,False,6.0,0.00037005902
432,mean_BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_PITCH_POSITION_FIRST_THIRD,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_FROM_PITCH_POSITION_FIRST_THIRD,0.0007752913844095943,lower,0.8367404236848159,0.9376151132219028,False,-0.015193095935585538,0.0,False,12.0,0.0006831977
433,mean_BYPASSED_OPPONENTS_DEFENDERS_RAW,BYPASSED_OPPONENTS_DEFENDERS_RAW,0.0007709673632289439,lower,0.33496488399442437,0.6641792978773565,False,-0.07338655145711968,0.0,False,2.0,0.0008998806
434,mean_BYPASSED_OPPONENTS_NUMBER_BY_ACTION_HEADER,BYPASSED_OPPONENTS_NUMBER_BY_ACTION_HEADER,0.0007497427336889779,lower,0.16393749513325062,0.48241479459593495,False,-0.09498646073538951,0.0,False,2.0,0.0
435,mean_BYPASSED_OPPONENTS_NUMBER_BY_ACTION_SAVE,BYPASSED_OPPONENTS_NUMBER_BY_ACTION_SAVE,0.0007490347885265656,higher,0.666228750894465,0.8776257770748381,False,0.0014159359936555523,0.0,False,2.0,0.0034133648
436,mean_BALL_WIN_NUMBER_FROM_OPPONENT_PACKING_ZONE_WL,BALL_WIN_NUMBER_FROM_OPPONENT_PACKING_ZONE_WL,0.0007452966371183615,higher,0.9032360102094859,0.9592989349811091,False,0.013374717465669676,0.0,False,12.0,0.0005926223
437,mean_BYPASSED_OPPONENTS_RECEIVING_NUMBER_FROM_LANE_CENTER,BYPASSED_OPPONENTS_RECEIVING_NUMBER_FROM_LANE_CENTER,0.0007108883949564363,lower,0.24641706658960072,0.5795316977557535,False,-0.10236746659858928,0.0,False,0.0,0.0
438,mean_BALL_WIN_ADDED_TEAMMATES_IN_LANE_LEFT_HALF_SPACE,BALL_WIN_ADDED_TEAMMATES_IN_LANE_LEFT_HALF_SPACE,0.0007080063539055893,lower,0.8915170065334986,0.9570252986370098,False,-0.019152433761589767,0.0,False,6.0,0.0016051419
439,mean_BALL_LOSS_NUMBER,BALL_LOSS_NUMBER,0.000702967483453355,lower,0.6830409129831307,0.8776257770748381,False,-0.044140196315547324,0.0,False,6.0,0.000666251
440,mean_UNSUCCESSFUL_PASSES_TO_OPPONENT_PACKING_ZONE_IB,UNSUCCESSFUL_PASSES_TO_OPPONENT_PACKING_ZONE_IB,0.0007023551384379164,higher,0.4893917600599207,0.7699736005774511,False,0.10114454266170889,0.0,False,0.0,0.0
441,mean_BALL_WIN_ADDED_TEAMMATES_IN_PITCH_POSITION_FIRST_THIRD,BALL_WIN_ADDED_TEAMMATES_IN_PITCH_POSITION_FIRST_THIRD,0.000685494883954549,higher,0.7149428937271016,0.8868416860243833,False,0.029735582791678927,0.0,False,6.0,0.0011008438
442,mean_BYPASSED_OPPONENTS_RECEIVING_NUMBER_AT_PHASE_SECOND_BALL,BYPASSED_OPPONENTS_RECEIVING_NUMBER_AT_PHASE_SECOND_BALL,0.0006343025096439225,higher,0.7783797580974666,0.9127194117792629,False,0.039594434949350124,0.0,False,8.0,0.0
443,mean_BALL_WIN_ADDED_TEAMMATES_DEFENDERS_IN_PITCH_POSITION_MIDDLE_THIRD,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_IN_PITCH_POSITION_MIDDLE_THIRD,0.0006321773716603373,higher,0.4015969493529671,0.7181048749732357,False,0.0014023176755491279,0.0,False,10.0,0.0009107108
444,mean_UNSUCCESSFUL_PASSES_TO_LANE_CENTER,UNSUCCESSFUL_PASSES_TO_LANE_CENTER,0.0006156200627383803,lower,0.5181844468444718,0.7953528719008173,False,-0.014158459070113637,0.0,False,10.0,0.0003582195
445,mean_DEFENSIVE_TOUCHES_IN_PITCH_POSITION_MIDDLE_THIRD,DEFENSIVE_TOUCHES_IN_PITCH_POSITION_MIDDLE_THIRD,0.0006149710702881958,higher,0.6973822421860247,0.8807628032792597,False,0.03455376353284999,0.0,False,8.0,8.290578e-05
446,mean_REVERSE_PLAY_NUMBER_AT_PHASE_SECOND_BALL,REVERSE_PLAY_NUMBER_AT_PHASE_SECOND_BALL,0.0006093191621713839,lower,0.15243152545188074,0.46028342979587517,False,-0.0360140042449339,0.0,False,8.0,0.0
447,mean_BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_WR,BALL_LOSS_REMOVED_TEAMMATES_TO_OPPONENT_PACKING_ZONE_WR,0.0006051790183770428,lower,0.5883346113456915,0.8290668293035518,False,-0.05073238994976639,0.0,False,4.0,0.0003866205
448,mean_BALL_WIN_REMOVED_OPPONENTS_FROM_OPPONENT_PACKING_ZONE_WL,BALL_WIN_REMOVED_OPPONENTS_FROM_OPPONENT_PACKING_ZONE_WL,0.0005903636262281902,lower,0.2073374400681155,0.5473708417798249,False,-0.04817001676406926,0.0,False,4.0,0.00040265726
449,mean_NEUTRAL_PASSES_BY_ACTION_CLEARANCE,NEUTRAL_PASSES_BY_ACTION_CLEARANCE,0.000585933758355813,lower,0.4010977358975306,0.7181048749732357,False,-0.07151055601179297,0.0,False,2.0,0.0
450,mean_BYPASSED_OPPONENTS_BY_ACTION_SECOND_BALL,BYPASSED_OPPONENTS_BY_ACTION_SECOND_BALL,0.0005846830473758267,lower,0.6446648093370184,0.865799831144484,False,-0.05390299054207615,0.0,False,0.0,0.0011093509
451,mean_BYPASSED_OPPONENTS_NUMBER_TO_PACKING_ZONE_IBWL,BYPASSED_OPPONENTS_NUMBER_TO_PACKING_ZONE_IBWL,0.000573598832715305,higher,0.6892487526886284,0.8807628032792597,False,0.05679347902765131,0.0,False,4.0,0.0
452,mean_BYPASSED_DEFENDERS_BY_ACTION_SECOND_BALL,BYPASSED_DEFENDERS_BY_ACTION_SECOND_BALL,0.0005573064020460012,higher,0.8123712620217547,0.9274816710242855,False,0.04462778709981247,0.0,False,4.0,0.00035900687
453,mean_BYPASSED_OPPONENTS_RECEIVING_NUMBER_FROM_LANE_LEFT_WING,BYPASSED_OPPONENTS_RECEIVING_NUMBER_FROM_LANE_LEFT_WING,0.0005490738427235936,lower,0.9083748288781244,0.9603413522693214,False,-0.05327873676629726,0.0,False,4.0,0.0
454,mean_WON_GROUND_DUELS_IN_LANE_CENTER,WON_GROUND_DUELS_IN_LANE_CENTER,0.00046848279303301143,lower,0.8964700842214312,0.9583828042714041,False,-0.05467834235558378,0.0,False,2.0,0.0
455,mean_SHOT_ASSISTS,SHOT_ASSISTS,0.0004548583440858509,higher,0.2904468690527694,0.6241230395459509,False,0.06567511156498486,0.0,False,0.0,0.0
456,mean_SUCCESSFUL_PASSES_TO_PACKING_ZONE_IBWR,SUCCESSFUL_PASSES_TO_PACKING_ZONE_IBWR,0.0004149799204030571,higher,0.539330940427312,0.7978543344132024,False,0.034061376191226705,0.0,False,4.0,0.0
457,mean_BALL_WIN_ADDED_TEAMMATES_DEFENDERS,BALL_WIN_ADDED_TEAMMATES_DEFENDERS,0.0003797605956781894,higher,0.7582898650163074,0.9048324481405502,False,0.02715249006610016,0.0,False,0.0,0.0010137638
458,mean_BALL_LOSS_REMOVED_TEAMMATES,BALL_LOSS_REMOVED_TEAMMATES,0.00037794938976046667,lower,0.9543799501502765,0.9776575099100394,False,-0.02426892091181597,0.0,False,0.0,0.0011095888
459,mean_BALL_WIN_ADDED_TEAMMATES_DEFENDERS_BY_ACTION_SAVE,BALL_WIN_ADDED_TEAMMATES_DEFENDERS_BY_ACTION_SAVE,0.0003366823803523557,higher,0.8603218416043157,0.9463540257647473,False,0.01332257639383995,0.0,False,2.0,0.0008204681
460,mean_BYPASSED_DEFENDERS_TO_PACKING_ZONE_IBWR,BYPASSED_DEFENDERS_TO_PACKING_ZONE_IBWR,0.00032684242579197344,higher,0.8590605183110862,0.9463540257647473,False,0.008480829221159298,0.0,False,6.0,0.0
461,mean_UNSUCCESSFUL_PASSES_BY_ACTION_DIAGONAL_PASS,UNSUCCESSFUL_PASSES_BY_ACTION_DIAGONAL_PASS,0.0002997591064935059,higher,0.3190926690223854,0.6526853797251689,False,0.024483698908324768,0.0,False,0.0,0.0006925297
462,mean_BYPASSED_OPPONENTS_RECEIVING_FROM_LANE_LEFT_WING,BYPASSED_OPPONENTS_RECEIVING_FROM_LANE_LEFT_WING,0.00023775310416056057,higher,0.6838642418764973,0.8776257770748381,False,0.008662524607464616,0.0,False,4.0,0.0
